Open,High,Low,Close,Adj Close,Volume
1878.31494140625,1878.68994140625,1876.6700439453125,1876.800048828125,1876.800048828125,2733
1876.6199951171875,1876.6199951171875,1875.2950439453125,1876.2900390625,1876.2900390625,2729
1876.5560302734373,1876.5560302734373,1875.453369140625,1875.453369140625,1875.453369140625,1914
1875.75,1877.93994140625,1875.75,1876.9100341796875,1876.9100341796875,2863
1878.3800048828125,1879.10498046875,1877.68994140625,1878.6600341796875,1878.6600341796875,2572
1879.564453125,1879.564453125,1878.18994140625,1878.18994140625,1878.18994140625,578
1878.7049560546875,1879.0,1878.4649658203125,1878.4649658203125,1878.4649658203125,2599
1878.3800048828125,1879.0400390625,1876.800048828125,1876.800048828125,1876.800048828125,3651
1876.5400390625,1877.699951171875,1876.5400390625,1876.8900146484373,1876.8900146484373,1539
1878.18994140625,1881.0,1877.7950439453125,1880.1199951171875,1880.1199951171875,3996
1880.2550048828125,1884.5400390625,1879.9599609375,1884.5400390625,1884.5400390625,4593
1884.68994140625,1885.4599609375,1884.68994140625,1885.4599609375,1885.4599609375,2138
1886.93994140625,1886.949951171875,1885.9100341796875,1886.875,1886.875,2555
1886.5799560546875,1886.8299560546875,1885.574951171875,1886.8299560546875,1886.8299560546875,2804
1887.47998046875,1887.47998046875,1886.949951171875,1887.280029296875,1887.280029296875,2053
1885.800048828125,1887.030029296875,1885.800048828125,1886.739990234375,1886.739990234375,2340
1885.239990234375,1885.5400390625,1885.239990234375,1885.5400390625,1885.5400390625,1329
1885.9100341796875,1885.9100341796875,1879.1500244140625,1879.3199462890625,1879.3199462890625,15529
1880.550048828125,1880.9300537109375,1876.0699462890625,1878.280029296875,1878.280029296875,10411
1877.3599853515625,1877.3599853515625,1875.739990234375,1876.0,1876.0,4522
1875.1300048828125,1877.31005859375,1875.030029296875,1876.2099609375,1876.2099609375,5560
1875.3399658203125,1876.0550537109375,1874.3699951171875,1874.3699951171875,1874.3699951171875,4845
1874.0,1874.6300048828125,1873.199951171875,1873.199951171875,1873.199951171875,2542
1874.2900390625,1874.3299560546875,1873.1800537109375,1873.1800537109375,1873.1800537109375,2427
1873.1700439453125,1874.6199951171875,1872.010009765625,1873.0899658203125,1873.0899658203125,7147
1872.5,1876.2099609375,1871.9200439453125,1874.47998046875,1874.47998046875,8579
1874.5,1878.3499755859375,1874.06005859375,1878.3499755859375,1878.3499755859375,2693
1879.6800537109375,1881.0,1878.260009765625,1878.260009765625,1878.260009765625,3348
1879.2900390625,1879.4200439453125,1879.2900390625,1879.4200439453125,1879.4200439453125,937
1879.0325927734375,1879.6109619140625,1878.9959716796875,1878.9959716796875,1878.9959716796875,1241
1879.556640625,1880.0101318359375,1879.556640625,1880.0101318359375,1880.0101318359375,1004
1881.9599609375,1882.0,1881.9599609375,1882.0,1882.0,605
1881.616455078125,1881.8599853515625,1881.616455078125,1881.8599853515625,1881.8599853515625,1551
1880.969970703125,1880.969970703125,1874.463134765625,1880.199951171875,1880.199951171875,15238
1879.9000244140625,1879.9100341796875,1879.9000244140625,1879.9000244140625,1879.9000244140625,1644
1879.81005859375,1879.81005859375,1879.760009765625,1879.760009765625,1879.760009765625,811
1880.280029296875,1881.050048828125,1879.6300048828125,1879.6300048828125,1879.6300048828125,737
1880.280029296875,1880.280029296875,1880.280029296875,1880.280029296875,1880.280029296875,1443
1883.1800537109375,1883.1800537109375,1883.1800537109375,1883.1800537109375,1883.1800537109375,847
1883.2899169921875,1883.2899169921875,1883.280029296875,1883.280029296875,1883.280029296875,664
1883.5550537109373,1883.5550537109373,1881.800048828125,1881.800048828125,1881.800048828125,1907
1882.6400146484373,1883.0411376953125,1882.1300048828125,1882.1300048828125,1882.1300048828125,2660
1883.1300048828125,1883.1300048828125,1882.77001953125,1882.800048828125,1882.800048828125,407
1882.925048828125,1882.925048828125,1882.0,1882.0,1882.0,2136
1880.9000244140625,1880.9000244140625,1880.9000244140625,1880.9000244140625,1880.9000244140625,245
1881.0699462890625,1881.7449951171875,1880.510009765625,1880.762939453125,1880.762939453125,3075
1881.6099853515625,1881.719970703125,1881.219970703125,1881.612548828125,1881.612548828125,1721
1880.4599609375,1880.4599609375,1879.0,1879.0,1879.0,1246
1879.3299560546875,1880.0999755859373,1879.2650146484373,1879.739990234375,1879.739990234375,1416
1879.1400146484375,1879.1800537109375,1878.5699462890625,1878.5699462890625,1878.5699462890625,1468
1877.511962890625,1877.511962890625,1877.511962890625,1877.511962890625,1877.511962890625,635
1878.050048828125,1878.18994140625,1876.280029296875,1876.280029296875,1876.280029296875,6405
1876.97998046875,1876.97998046875,1876.0699462890625,1876.0699462890625,1876.0699462890625,913
1875.0,1877.780029296875,1874.550048828125,1874.6500244140625,1874.6500244140625,5162
1874.6500244140625,1875.449951171875,1874.280029296875,1874.8900146484375,1874.8900146484375,2667
1875.969970703125,1876.1099853515625,1875.5150146484373,1875.5150146484373,1875.5150146484373,1375
1875.449951171875,1876.26904296875,1875.449951171875,1875.7099609375,1875.7099609375,1835
1875.43994140625,1876.0,1875.43994140625,1876.0,1876.0,1155
1876.0699462890625,1876.0699462890625,1875.074951171875,1875.074951171875,1875.074951171875,1782
1874.75,1874.9281005859373,1874.280029296875,1874.9281005859373,1874.9281005859373,1802
1874.0496826171875,1875.0,1874.0,1874.64501953125,1874.64501953125,4475
1875.969970703125,1875.969970703125,1875.0,1875.0,1875.0,3877
1877.739990234375,1877.739990234375,1877.06005859375,1877.06005859375,1877.06005859375,644
1875.8900146484373,1877.4599609375,1875.5899658203125,1876.760009765625,1876.760009765625,2355
1878.1400146484373,1878.1400146484373,1876.260009765625,1877.31005859375,1877.31005859375,3335
1875.6700439453125,1875.6800537109373,1875.6199951171875,1875.6800537109373,1875.6800537109373,952
1875.050048828125,1875.050048828125,1875.0,1875.0,1875.0,819
1875.3199462890625,1875.4100341796875,1875.3199462890625,1875.4100341796875,1875.4100341796875,495
1874.199951171875,1874.6700439453125,1872.7900390625,1873.18994140625,1873.18994140625,8116
1873.324951171875,1874.6600341796875,1873.324951171875,1874.050048828125,1874.050048828125,1607
1873.6800537109375,1873.6800537109375,1871.1099853515625,1871.1099853515625,1871.1099853515625,2994
1870.8900146484373,1872.27001953125,1870.5400390625,1871.9000244140625,1871.9000244140625,4265
1874.8924560546875,1875.1300048828125,1873.530029296875,1874.3699951171875,1874.3699951171875,5569
1875.1099853515625,1875.2900390625,1873.6700439453125,1875.2900390625,1875.2900390625,1903
1874.489990234375,1875.2900390625,1874.3800048828125,1875.2900390625,1875.2900390625,3174
1876.076171875,1876.6700439453125,1876.076171875,1876.1600341796875,1876.1600341796875,1953
1875.4200439453125,1875.969970703125,1873.5699462890625,1873.5699462890625,1873.5699462890625,6250
1874.1500244140625,1875.18994140625,1874.1500244140625,1875.050048828125,1875.050048828125,3301
1874.93994140625,1874.93994140625,1874.93994140625,1874.93994140625,1874.93994140625,363
1875.530029296875,1876.9898681640625,1875.530029296875,1876.9898681640625,1876.9898681640625,1998
1876.93994140625,1876.93994140625,1876.0899658203125,1876.0999755859375,1876.0999755859375,2473
1876.989990234375,1876.989990234375,1876.5943603515625,1876.5943603515625,1876.5943603515625,2192
1877.5799560546875,1878.947509765625,1877.5799560546875,1878.947509765625,1878.947509765625,1629
1877.199951171875,1879.8699951171875,1877.199951171875,1879.8699951171875,1879.8699951171875,1050
1879.760009765625,1880.550048828125,1879.3800048828125,1879.3800048828125,1879.3800048828125,2301
1877.2379150390625,1877.8699951171875,1876.56005859375,1877.8699951171875,1877.8699951171875,1255
1876.199951171875,1876.8199462890625,1875.2099609375,1876.4300537109373,1876.4300537109373,1339
1878.02001953125,1878.14501953125,1877.4200439453125,1878.0150146484373,1878.0150146484373,1620
1878.1700439453125,1878.1700439453125,1878.1700439453125,1878.1700439453125,1878.1700439453125,1060
1879.550048828125,1880.280029296875,1878.93505859375,1879.469970703125,1879.469970703125,3038
1879.68994140625,1880.3399658203125,1879.1600341796875,1879.1600341796875,1879.1600341796875,1162
1879.219970703125,1879.969970703125,1879.219970703125,1879.489990234375,1879.489990234375,1774
1878.135009765625,1878.135009765625,1877.47998046875,1878.0400390625,1878.0400390625,3282
1878.0400390625,1878.0400390625,1876.9100341796875,1877.1600341796875,1877.1600341796875,2588
1878.5999755859375,1878.77001953125,1878.5999755859375,1878.77001953125,1878.77001953125,890
1878.56005859375,1878.56005859375,1878.0999755859373,1878.0999755859373,1878.0999755859373,1879
1877.8299560546875,1878.3699951171875,1877.7550048828125,1877.7550048828125,1877.7550048828125,1416
1878.6400146484375,1879.0999755859375,1877.43994140625,1877.72998046875,1877.72998046875,2566
1878.5899658203125,1878.7099609375,1878.5799560546875,1878.7099609375,1878.7099609375,501
1879.0150146484373,1879.050048828125,1878.4300537109373,1878.4300537109373,1878.4300537109373,2643
1878.1099853515625,1879.43994140625,1878.0999755859375,1878.510009765625,1878.510009765625,3360
1877.64501953125,1878.2900390625,1877.498046875,1878.1500244140625,1878.1500244140625,1640
1879.030029296875,1879.030029296875,1878.56005859375,1878.56005859375,1878.56005859375,744
1878.8299560546875,1880.6199951171875,1878.8299560546875,1880.3399658203125,1880.3399658203125,13081
1880.5450439453125,1881.030029296875,1879.8399658203125,1880.239990234375,1880.239990234375,3515
1881.969970703125,1882.37353515625,1881.8900146484373,1882.0799560546875,1882.0799560546875,1486
1881.8199462890625,1882.342529296875,1880.9599609375,1881.68994140625,1881.68994140625,2157
1881.4300537109373,1881.739990234375,1881.3299560546875,1881.3299560546875,1881.3299560546875,1626
1881.989990234375,1881.989990234375,1881.9200439453125,1881.969970703125,1881.969970703125,548
1881.739990234375,1881.739990234375,1880.219970703125,1880.219970703125,1880.219970703125,1210
1880.9100341796875,1881.56494140625,1880.25,1880.81005859375,1880.81005859375,3235
1881.0799560546875,1881.52001953125,1880.5350341796875,1881.300048828125,1881.300048828125,2232
1882.17626953125,1882.3399658203125,1882.17626953125,1882.3399658203125,1882.3399658203125,841
1882.2149658203125,1883.0,1882.2149658203125,1882.927490234375,1882.927490234375,1578
1882.469970703125,1882.469970703125,1882.469970703125,1882.469970703125,1882.469970703125,1031
1882.47998046875,1885.0550537109375,1882.47998046875,1884.77001953125,1884.77001953125,2997
1884.4000244140625,1884.4000244140625,1883.2449951171875,1884.280029296875,1884.280029296875,1842
1884.56005859375,1884.5699462890625,1883.8499755859375,1884.3299560546875,1884.3299560546875,2370
1884.9200439453125,1885.4898681640625,1884.6236572265625,1885.4898681640625,1885.4898681640625,1393
1884.5400390625,1884.844970703125,1884.300048828125,1884.6572265625,1884.6572265625,1581
1885.5,1886.27001953125,1885.5,1886.27001953125,1886.27001953125,495
1885.6500244140625,1885.6500244140625,1884.25341796875,1884.25341796875,1884.25341796875,3407
1884.5699462890625,1885.6300048828125,1883.7149658203125,1883.7149658203125,1883.7149658203125,4149
1883.6199951171875,1883.8699951171875,1882.27001953125,1882.5999755859375,1882.5999755859375,2501
1882.8399658203125,1883.31005859375,1882.61865234375,1883.31005859375,1883.31005859375,792
1883.1400146484375,1883.1400146484375,1883.1400146484375,1883.1400146484375,1883.1400146484375,286
1883.050048828125,1883.489990234375,1882.300048828125,1882.300048828125,1882.300048828125,1788
1882.4300537109373,1883.5400390625,1882.4300537109373,1883.22998046875,1883.22998046875,2726
1882.260009765625,1882.260009765625,1880.6600341796875,1881.050048828125,1881.050048828125,2170
1881.699951171875,1882.300048828125,1881.699951171875,1881.760009765625,1881.760009765625,1339
1881.68505859375,1882.6199951171875,1881.68505859375,1882.6199951171875,1882.6199951171875,3842
1882.6600341796875,1882.739990234375,1882.56494140625,1882.56494140625,1882.56494140625,793
1882.6600341796875,1883.3299560546875,1882.6600341796875,1883.3299560546875,1883.3299560546875,1543
1883.43310546875,1883.43310546875,1883.239990234375,1883.239990234375,1883.239990234375,1494
1882.449951171875,1883.1099853515625,1882.3800048828125,1882.739990234375,1882.739990234375,1716
1882.3399658203125,1882.3399658203125,1882.02001953125,1882.2349853515625,1882.2349853515625,2210
1882.030029296875,1882.0699462890625,1881.3199462890625,1881.550048828125,1881.550048828125,3480
1881.3499755859373,1881.6800537109373,1881.3399658203125,1881.6800537109373,1881.6800537109373,698
1881.3900146484375,1881.8399658203125,1880.8900146484375,1880.8900146484375,1880.8900146484375,2761
1881.010009765625,1884.1099853515625,1881.010009765625,1884.0899658203125,1884.0899658203125,13039
1884.47998046875,1886.1800537109375,1884.385009765625,1885.449951171875,1885.449951171875,7596
1885.2099609375,1885.6700439453125,1884.09912109375,1885.6700439453125,1885.6700439453125,5180
1885.9000244140625,1885.9000244140625,1884.72998046875,1885.0350341796875,1885.0350341796875,3235
1885.31005859375,1885.5999755859373,1884.5400390625,1884.5400390625,1884.5400390625,4858
1884.4100341796875,1884.81005859375,1884.199951171875,1884.81005859375,1884.81005859375,1504
1884.0,1884.0,1881.5400390625,1881.5400390625,1881.5400390625,3393
1882.4649658203125,1882.489990234375,1880.3050537109375,1880.9200439453125,1880.9200439453125,3505
1881.219970703125,1881.219970703125,1878.3299560546875,1878.5999755859375,1878.5999755859375,3959
1879.9000244140625,1880.239990234375,1879.280029296875,1879.3699951171875,1879.3699951171875,2507
1879.4599609375,1879.4599609375,1877.97998046875,1877.97998046875,1877.97998046875,3197
1877.760009765625,1879.8399658203125,1877.760009765625,1879.8399658203125,1879.8399658203125,1789
1879.43994140625,1882.1099853515625,1879.31005859375,1882.1099853515625,1882.1099853515625,5121
1883.06005859375,1883.8800048828125,1882.6099853515625,1882.760009765625,1882.760009765625,4803
1883.1300048828125,1886.4649658203125,1882.9000244140625,1885.7149658203125,1885.7149658203125,14907
1886.3599853515625,1886.719970703125,1885.1199951171875,1886.1099853515625,1886.1099853515625,3946
1885.5849609375,1885.5849609375,1884.5,1884.5,1884.5,2031
1884.510009765625,1884.510009765625,1883.2777099609373,1884.239990234375,1884.239990234375,3212
1883.7249755859375,1884.300048828125,1883.2100830078125,1884.0699462890625,1884.0699462890625,1248
1885.074951171875,1885.5799560546875,1885.074951171875,1885.43994140625,1885.43994140625,2584
1886.0,1886.4300537109375,1885.6099853515625,1885.6700439453125,1885.6700439453125,2342
1885.9300537109375,1887.050048828125,1885.9300537109375,1887.050048828125,1887.050048828125,1933
1887.75,1887.75,1885.9599609375,1886.8800048828125,1886.8800048828125,3661
1887.0999755859375,1887.800048828125,1886.8399658203125,1886.8399658203125,1886.8399658203125,2369
1886.52001953125,1886.52001953125,1886.5150146484375,1886.5150146484375,1886.5150146484375,843
1886.64501953125,1886.949951171875,1886.1199951171875,1886.4200439453125,1886.4200439453125,3674
1886.0899658203125,1886.8599853515625,1886.050048828125,1886.1600341796875,1886.1600341796875,6084
1886.510009765625,1886.8599853515625,1885.0,1885.0,1885.0,4575
1885.6199951171875,1885.93994140625,1885.6199951171875,1885.93994140625,1885.93994140625,1165
1886.3699951171875,1887.43994140625,1886.3699951171875,1886.97998046875,1886.97998046875,3023
1886.8499755859373,1887.3599853515625,1886.074951171875,1886.760009765625,1886.760009765625,5335
1886.0400390625,1886.5899658203125,1885.4100341796875,1885.6700439453125,1885.6700439453125,3457
1886.6700439453125,1887.3299560546875,1886.530029296875,1886.530029296875,1886.530029296875,3278
1887.3399658203125,1887.9300537109375,1886.68994140625,1887.43994140625,1887.43994140625,9847
1887.4649658203125,1887.469970703125,1887.1300048828125,1887.27001953125,1887.27001953125,3151
1887.6199951171875,1888.3599853515625,1887.1300048828125,1888.0050048828125,1888.0050048828125,5298
1887.97998046875,1888.5,1887.8599853515625,1887.8599853515625,1887.8599853515625,2397
1888.175048828125,1890.52001953125,1887.8699951171875,1890.52001953125,1890.52001953125,7112
1891.1800537109373,1893.7099609375,1891.1800537109373,1893.10986328125,1893.10986328125,4417
1892.489990234375,1893.6099853515625,1892.02001953125,1893.4100341796875,1893.4100341796875,5201
1893.3199462890625,1894.5699462890625,1893.3199462890625,1893.6300048828125,1893.6300048828125,4913
1894.3499755859373,1895.0,1893.18994140625,1895.0,1895.0,6813
1894.93994140625,1895.8399658203125,1894.3399658203125,1894.699951171875,1894.699951171875,3309
1894.4100341796875,1896.1099853515625,1894.4100341796875,1894.9000244140625,1894.9000244140625,4397
1894.43994140625,1894.800048828125,1892.5999755859373,1893.0,1893.0,10176
1893.8900146484375,1897.8800048828125,1893.8900146484375,1897.5400390625,1897.5400390625,6899
1898.25,1898.25,1896.0400390625,1897.2900390625,1897.2900390625,8077
1899.489990234375,1899.6800537109373,1898.3599853515625,1898.3599853515625,1898.3599853515625,7623
1897.25,1897.6199951171875,1896.2900390625,1897.6199951171875,1897.6199951171875,4459
1897.75,1900.0,1897.27001953125,1899.3699951171875,1899.3699951171875,20047
1899.6099853515625,1902.3299560546875,1899.219970703125,1900.890869140625,1900.890869140625,10824
1900.449951171875,1902.6199951171875,1900.2099609375,1901.47998046875,1901.47998046875,14715
1901.72998046875,1903.2900390625,1901.1700439453125,1901.6099853515625,1901.6099853515625,16180
1901.2850341796875,1903.02001953125,1900.97998046875,1901.93994140625,1901.93994140625,18039
1901.81005859375,1901.93994140625,1899.31005859375,1899.31005859375,1899.31005859375,25789
1899.4,1902.0,1899.4,1901.96,1901.96,144777
1899.4,1902.0,1899.4,1901.86,1901.86,0
1902.5,1914.96,1901.51,1903.0,1903.0,0
1901.2,1902.0,1901.2,1902.0,1902.0,0
1903.0,1903.0,1901.08,1902.0,1902.0,0
1902.0,1903.5,1900.15,1900.15,1900.15,0
1901.15,1902.99,1900.15,1902.99,1902.99,0
1901.8,1901.8,1900.15,1900.21,1900.21,0
1899.6849,1901.5,1899.4,1899.4,1899.4,0
1904.9,1904.9,1899.4,1900.11,1900.11,0
1893.18,1900.0,1893.18,1900.0,1900.0,0
1901.79,1901.79,1899.4,1899.4,1899.4,0
1900.04,1903.0,1897.92,1897.92,1897.92,0
1890.409,1897.46,1890.409,1893.16,1893.16,0
1898.0,1898.0,1897.2,1897.2,1897.2,0
1897.0,1897.0,1896.85,1896.85,1896.85,0
1896.85,1897.0,1893.02,1893.02,1893.02,0
1895.65,1895.65,1890.15,1895.65,1895.65,0
1895.45,1895.65,1890.15,1890.15,1890.15,0
1896.69,1896.69,1896.69,1896.69,1896.69,0
1893.5,1893.5,1893.5,1893.5,1893.5,0
1891.0,1899.4,1891.0,1899.4,1899.4,0
1891.05,1891.05,1887.11,1887.11,1887.11,0
1888.5,1888.5,1888.5,1888.5,1888.5,0
1891.0,1891.0,1888.56,1888.56,1888.56,0
1887.0,1888.6,1887.0,1888.6,1888.6,0
1888.6,1890.8,1888.6,1890.8,1890.8,0
1890.0,1892.0,1890.0,1892.0,1892.0,0
1888.65,1888.65,1888.65,1888.65,1888.65,0
1890.65,1890.65,1890.65,1890.65,1890.65,0
1889.5,1889.5,1889.5,1889.5,1889.5,0
1890.8,1894.75,1889.5,1889.5,1889.5,0
1889.61,1889.61,1889.61,1889.61,1889.61,0
1889.64,1899.4,1889.64,1899.4,1899.4,0
1891.0,1891.0,1891.0,1891.0,1891.0,0
1892.0,1892.0,1892.0,1892.0,1892.0,0
1899.4,1899.4,1890.14,1899.4,1899.4,0
1893.75,1893.75,1893.75,1893.75,1893.75,0
1899.4,1899.4,1894.0,1899.4,1899.4,0
1899.4,1899.4,1890.14,1899.4,1899.4,0
1899.4,1899.4,1899.4,1899.4,1899.4,0
1893.5,1893.5,1893.5,1893.5,1893.5,0
1893.6,1893.6,1893.6,1893.6,1893.6,0
1893.45,1893.45,1893.45,1893.45,1893.45,0
1893.45,1893.5,1893.45,1893.5,1893.5,0
1893.4,1893.4,1893.4,1893.4,1893.4,0
1895.0,1895.0,1893.35,1894.0,1894.0,0
1890.14,1891.0,1890.1,1890.1,1890.1,0
1891.0,1893.0,1891.0,1893.0,1893.0,0
1890.95,1890.95,1890.95,1890.95,1890.95,0
1893.99,1893.99,1893.99,1893.99,1893.99,0
1890.3,1893.8,1890.3,1893.8,1893.8,0
1893.8,1893.8,1893.8,1893.8,1893.8,0
1893.8,1893.8,1893.8,1893.8,1893.8,0
1893.75,1893.75,1893.75,1893.75,1893.75,0
1893.7,1893.7,1893.7,1893.7,1893.7,0
1893.65,1893.65,1893.65,1893.65,1893.65,0
1892.0,1892.0,1891.0,1891.0,1891.0,0
1891.0,1891.0,1891.0,1891.0,1891.0,0
1891.0,1891.0,1890.0,1890.0,1890.0,0
1893.0,1893.0,1892.5,1893.0,1893.0,0
1893.6,1893.6,1890.05,1890.05,1890.05,0
1893.58,1893.58,1893.58,1893.58,1893.58,0
1893.4,1893.4,1893.4,1893.4,1893.4,0
1893.0,1893.0,1893.0,1893.0,1893.0,0
1893.0,1893.0,1893.0,1893.0,1893.0,0
1890.55,1890.55,1890.55,1890.55,1890.55,0
1893.0,1893.0,1892.5,1892.5,1892.5,0
1890.63,1890.63,1890.63,1890.63,1890.63,0
1890.6,1890.6,1890.0,1890.0,1890.0,0
1890.98,1890.98,1890.98,1890.98,1890.98,0
1890.13,1890.13,1890.0,1890.0,1890.0,0
1890.02,1890.02,1890.02,1890.02,1890.02,0
1892.5,1892.5,1892.5,1892.5,1892.5,0
1891.0,1891.69,1891.0,1891.69,1891.69,0
1891.0,1891.0,1891.0,1891.0,1891.0,0
1890.02,1890.02,1890.02,1890.02,1890.02,0
1890.0,1890.0,1890.0,1890.0,1890.0,0
1890.0,1890.0,1890.0,1890.0,1890.0,0
1890.02,1890.02,1890.02,1890.02,1890.02,0
1890.02,1890.02,1889.5,1889.5,1889.5,0
1888.495,1888.495,1888.495,1888.495,1888.495,0
1890.0,1890.0,1890.0,1890.0,1890.0,0
1890.0,1890.0,1889.8,1889.8,1889.8,0
1889.5,1889.5,1889.5,1889.5,1889.5,0
1888.84,1888.84,1887.2,1887.2,1887.2,0
1891.56,1891.56,1887.01,1887.01,1887.01,0
1890.0,1891.56,1890.0,1890.93,1890.93,0
1890.93,1895.0,1890.93,1895.0,1895.0,0
1890.0,1890.0,1890.0,1890.0,1890.0,0
1894.87,1894.87,1894.87,1894.87,1894.87,0
1894.0,1894.74,1894.0,1894.74,1894.74,0
1890.3,1890.3,1890.3,1890.3,1890.3,0
1892.0,1892.0,1892.0,1892.0,1892.0,0
1892.0,1892.0,1890.37,1890.37,1890.37,0
1891.05,1891.05,1891.05,1891.05,1891.05,0
1894.74,1895.0,1894.74,1895.0,1895.0,0
1895.0,1895.0,1895.0,1895.0,1895.0,0
1895.0,1895.0,1895.0,1895.0,1895.0,0
1895.0,1895.0,1895.0,1895.0,1895.0,0
1895.0,1898.88,1895.0,1898.88,1898.88,0
1896.0,1896.0,1896.0,1896.0,1896.0,0
1896.0,1898.79,1896.0,1898.79,1898.79,0
1892.81,1892.81,1892.81,1892.81,1892.81,0
1893.0,1893.0,1893.0,1893.0,1893.0,0
1896.0,1896.0,1896.0,1896.0,1896.0,0
1898.4,1898.4,1898.4,1898.4,1898.4,0
1898.79,1898.79,1898.79,1898.79,1898.79,0
1899.0,1899.0,1899.0,1899.0,1899.0,0
1898.69,1898.79,1898.69,1898.79,1898.79,0
1896.0,1896.0,1896.0,1896.0,1896.0,0
1893.0,1893.0,1893.0,1893.0,1893.0,0
1898.79,1898.79,1898.79,1898.79,1898.79,0
1899.0,1899.0,1899.0,1899.0,1899.0,0
1898.45,1898.45,1898.45,1898.45,1898.45,0
1895.4,1895.4,1895.4,1895.4,1895.4,0
1893.15,1895.4,1893.15,1895.4,1895.4,0
1898.0,1899.0,1898.0,1899.0,1899.0,0
1898.39,1898.39,1898.39,1898.39,1898.39,0
1897.0,1897.0,1897.0,1897.0,1897.0,0
1897.0,1897.0,1897.0,1897.0,1897.0,0
1896.95,1897.0,1896.95,1897.0,1897.0,0
1897.99,1898.0,1897.99,1898.0,1898.0,0
